minimum_clique_size,reciprocity_threshold,pair_id,subject,orcid,tier_type,clique_member
3,0.5,47327,2,0000-0001-9975-5013,Case,True
3,0.5,47328,2,0000-0001-9975-8994,Case,True
3,0.5,47341,2,0000-0001-9987-5891,Case,True
3,0.5,47365,2,0000-0002-0006-7323,Case,True
3,0.5,47383,2,0000-0002-0016-9696,Case,True
3,0.5,47384,2,0000-0002-0017-1892,Case,True
3,0.5,47395,2,0000-0002-0025-4292,Case,True
3,0.5,47424,2,0000-0002-0041-1091,Case,True
3,0.5,47428,2,0000-0002-0042-3324,Case,True
3,0.5,47439,2,0000-0002-0049-2194,Case,True
3,0.5,47447,2,0000-0002-0058-0987,Case,True
3,0.5,47449,2,0000-0002-0060-1995,Case,True
3,0.5,47450,2,0000-0002-0060-4168,Case,True
3,0.5,47452,2,0000-0002-0061-5799,Case,True
3,0.5,47466,2,0000-0002-0068-5084,Case,True
3,0.5,47488,2,0000-0002-0080-2519,Case,True
3,0.5,47494,2,0000-0002-0086-0137,Case,True
3,0.5,47498,2,0000-0002-0091-0990,Case,True
3,0.5,47510,2,0000-0002-0100-5765,Case,True
3,0.5,47519,2,0000-0002-0107-3530,Case,True
3,0.5,47533,2,0000-0002-0119-4180,Case,True
3,0.5,47536,2,0000-0002-0120-7148,Case,True
3,0.5,47559,2,0000-0002-0132-167X,Case,True
3,0.5,47561,2,0000-0002-0133-2985,Case,True
3,0.5,47569,2,0000-0002-0139-7391,Case,True
3,0.5,47571,2,0000-0002-0139-9872,Case,True
3,0.5,47577,2,0000-0002-0144-8128,Case,True
3,0.5,47581,2,0000-0002-0146-8284,Case,True
3,0.5,47582,2,0000-0002-0147-2929,Case,True
3,0.5,47583,2,0000-0002-0147-4262,Case,True
3,0.5,47605,2,0000-0002-0160-2295,Case,True
3,0.5,47615,2,0000-0002-0165-1716,Case,True
3,0.5,47618,2,0000-0002-0169-1806,Case,True
3,0.5,47628,2,0000-0002-0176-8578,Case,True
3,0.5,47635,2,0000-0002-0182-6846,Case,True
3,0.5,47640,2,0000-0002-0189-1330,Case,True
3,0.5,47658,2,0000-0002-0202-4765,Case,True
3,0.5,47681,2,0000-0002-0220-6921,Case,True
3,0.5,47682,2,0000-0002-0222-1363,Case,True
3,0.5,47688,2,0000-0002-0226-1664,Case,True
3,0.5,47695,2,0000-0002-0230-5997,Case,True
3,0.5,47699,2,0000-0002-0233-0025,Case,True
3,0.5,47702,2,0000-0002-0237-3041,Case,True
3,0.5,47713,2,0000-0002-0247-4854,Case,True
3,0.5,47717,2,0000-0002-0253-4132,Case,True
3,0.5,47723,2,0000-0002-0257-4089,Case,True
3,0.5,47724,2,0000-0002-0257-4740,Case,True
3,0.5,47733,2,0000-0002-0262-8841,Case,True
3,0.5,47764,2,0000-0002-0284-1247,Case,True
3,0.5,47772,2,0000-0002-0287-4268,Case,True
3,0.5,47789,2,0000-0002-0299-3005,Case,True
3,0.5,47799,2,0000-0002-0307-4561,Case,True
3,0.5,47809,2,0000-0002-0314-6553,Case,True
3,0.5,47816,2,0000-0002-0319-4600,Case,True
3,0.5,47817,2,0000-0002-0321-5125,Case,True
3,0.5,47836,2,0000-0002-0335-2752,Case,True
3,0.5,47840,2,0000-0002-0339-2068,Case,True
3,0.5,47845,2,0000-0002-0341-7085,Case,True
3,0.5,47850,2,0000-0002-0346-8990,Case,True
3,0.5,47868,2,0000-0002-0355-6907,Case,True
3,0.5,47870,2,0000-0002-0357-2106,Case,True
3,0.5,47888,2,0000-0002-0365-8532,Case,True
3,0.5,47891,2,0000-0002-0369-6221,Case,True
3,0.5,47893,2,0000-0002-0372-9556,Case,True
3,0.5,47895,2,0000-0002-0376-6808,Case,True
3,0.5,47897,2,0000-0002-0377-1930,Case,True
3,0.5,47904,2,0000-0002-0379-3355,Case,True
3,0.5,47905,2,0000-0002-0380-4181,Case,True
3,0.5,47916,2,0000-0002-0390-0341,Case,True
3,0.5,47918,2,0000-0002-0391-4495,Case,True
3,0.5,47935,2,0000-0002-0401-9900,Case,True
3,0.5,47940,2,0000-0002-0405-2225,Case,True
3,0.5,47945,2,0000-0002-0406-2044,Case,True
3,0.5,47946,2,0000-0002-0406-2909,Case,True
3,0.5,47985,2,0000-0002-0441-0109,Case,True
3,0.5,47986,2,0000-0002-0442-384X,Case,True
3,0.5,47990,2,0000-0002-0443-5699,Case,True
3,0.5,47997,2,0000-0002-0448-2698,Case,True
3,0.5,48003,2,0000-0002-0451-2711,Case,True
3,0.5,48007,2,0000-0002-0452-1079,Case,True
3,0.5,48014,2,0000-0002-0455-1462,Case,True
3,0.5,48015,2,0000-0002-0456-9216,Case,True
3,0.5,48019,2,0000-0002-0458-6016,Case,True
3,0.5,48020,2,0000-0002-0458-9698,Case,True
3,0.5,48026,2,0000-0002-0463-2190,Case,True
3,0.5,48030,2,0000-0002-0466-6833,Case,True
3,0.5,48037,2,0000-0002-0473-8921,Case,True
3,0.5,48040,2,0000-0002-0474-263X,Case,True
3,0.5,48042,2,0000-0002-0478-0767,Case,True
3,0.5,48055,2,0000-0002-0485-2353,Case,True
3,0.5,48063,2,0000-0002-0490-4774,Case,True
3,0.5,48077,2,0000-0002-0498-2975,Case,True
3,0.5,48080,2,0000-0002-0500-0339,Case,True
3,0.5,48085,2,0000-0002-0503-6016,Case,True
3,0.5,48091,2,0000-0002-0509-3336,Case,True
3,0.5,48095,2,0000-0002-0510-9625,Case,True
3,0.5,48107,2,0000-0002-0517-390X,Case,True
3,0.5,48108,2,0000-0002-0519-3150,Case,True
3,0.5,48110,2,0000-0002-0520-7022,Case,True
3,0.5,48124,2,0000-0002-0527-5367,Case,True
3,0.5,48132,2,0000-0002-0534-8626,Case,True
3,0.5,48134,2,0000-0002-0536-0924,Case,True
3,0.5,48136,2,0000-0002-0537-4517,Case,True
3,0.5,48142,2,0000-0002-0539-9482,Case,True
3,0.5,48154,2,0000-0002-0547-3945,Case,True
3,0.5,48174,2,0000-0002-0562-3958,Case,True
3,0.5,48177,2,0000-0002-0563-3806,Case,True
3,0.5,48180,2,0000-0002-0567-7876,Case,True
3,0.5,48188,2,0000-0002-0572-3801,Case,True
3,0.5,48198,2,0000-0002-0579-110X,Case,True
3,0.5,48210,2,0000-0002-0586-6706,Case,True
3,0.5,48221,2,0000-0002-0595-2882,Case,True
3,0.5,48224,2,0000-0002-0596-2490,Case,True
3,0.5,48236,2,0000-0002-0603-1065,Case,True
3,0.5,48243,2,0000-0002-0608-8950,Case,True
3,0.5,48244,2,0000-0002-0609-3442,Case,True
3,0.5,48248,2,0000-0002-0610-8552,Case,True
3,0.5,48250,2,0000-0002-0613-3600,Case,True
3,0.5,48251,2,0000-0002-0613-4662,Case,True
3,0.5,48257,2,0000-0002-0616-9777,Case,True
3,0.5,48269,2,0000-0002-0623-1622,Case,True
3,0.5,48294,2,0000-0002-0642-6980,Case,True
3,0.5,48299,2,0000-0002-0648-454X,Case,True
3,0.5,48306,2,0000-0002-0654-1399,Case,True
3,0.5,48309,2,0000-0002-0656-0645,Case,True
3,0.5,48325,2,0000-0002-0676-4007,Case,True
3,0.5,48328,2,0000-0002-0677-5494,Case,True
3,0.5,48329,2,0000-0002-0680-8364,Case,True
3,0.5,48333,2,0000-0002-0689-5584,Case,True
3,0.5,48335,2,0000-0002-0692-420X,Case,True
3,0.5,48348,2,0000-0002-0723-9749,Case,True
3,0.5,48350,2,0000-0002-0729-6516,Case,True
3,0.5,48351,2,0000-0002-0732-0192,Case,True
3,0.5,48357,2,0000-0002-0741-0104,Case,True
3,0.5,48361,2,0000-0002-0744-7898,Case,True
3,0.5,48366,2,0000-0002-0758-6644,Case,True
3,0.5,48377,2,0000-0002-0781-8548,Case,True
3,0.5,48394,2,0000-0002-0810-474X,Case,True
3,0.5,48396,2,0000-0002-0813-7699,Case,True
3,0.5,48413,2,0000-0002-0845-0642,Case,True
3,0.5,48420,2,0000-0002-0852-6766,Case,True
3,0.5,48421,2,0000-0002-0854-1536,Case,True
3,0.5,48422,2,0000-0002-0857-2877,Case,True
3,0.5,48435,2,0000-0002-0898-3481,Case,True
3,0.5,48436,2,0000-0002-0901-8042,Case,True
3,0.5,48445,2,0000-0002-0923-0377,Case,True
3,0.5,48449,2,0000-0002-0931-102X,Case,True
3,0.5,48451,2,0000-0002-0936-3137,Case,True
3,0.5,48452,2,0000-0002-0941-2779,Case,True
3,0.5,48461,2,0000-0002-0966-9136,Case,True
3,0.5,48471,2,0000-0002-0997-5862,Case,True
3,0.5,48478,2,0000-0002-1012-8556,Case,True
3,0.5,48483,2,0000-0002-1016-328X,Case,True
3,0.5,48489,2,0000-0002-1026-4582,Case,True
3,0.5,48494,2,0000-0002-1044-9130,Case,True
3,0.5,48503,2,0000-0002-1063-6374,Case,True
3,0.5,48507,2,0000-0002-1070-0874,Case,True
3,0.5,48511,2,0000-0002-1076-785X,Case,True
3,0.5,48517,2,0000-0002-1083-5832,Case,True
3,0.5,48519,2,0000-0002-1086-7180,Case,True
3,0.5,48530,2,0000-0002-1098-7537,Case,True
3,0.5,48534,2,0000-0002-1103-4244,Case,True
3,0.5,48543,2,0000-0002-1119-1186,Case,True
3,0.5,48548,2,0000-0002-1122-8460,Case,True
3,0.5,48555,2,0000-0002-1133-6541,Case,True
3,0.5,48556,2,0000-0002-1135-3392,Case,True
3,0.5,48558,2,0000-0002-1141-6090,Case,True
3,0.5,48559,2,0000-0002-1141-9072,Case,True
3,0.5,48561,2,0000-0002-1147-088X,Case,True
3,0.5,48563,2,0000-0002-1148-6283,Case,True
3,0.5,48566,2,0000-0002-1157-8487,Case,True
3,0.5,48569,2,0000-0002-1161-8151,Case,True
3,0.5,48570,2,0000-0002-1166-0165,Case,True
3,0.5,48577,2,0000-0002-1178-0458,Case,True
3,0.5,48593,2,0000-0002-1212-4989,Case,True
3,0.5,48596,2,0000-0002-1217-3895,Case,True
3,0.5,48603,2,0000-0002-1232-1755,Case,True
3,0.5,48604,2,0000-0002-1237-6465,Case,True
3,0.5,48608,2,0000-0002-1251-125X,Case,True
3,0.5,48609,2,0000-0002-1251-6405,Case,True
3,0.5,48614,2,0000-0002-1270-3024,Case,True
3,0.5,48622,2,0000-0002-1285-4658,Case,True
3,0.5,48627,2,0000-0002-1289-3411,Case,True
3,0.5,48628,2,0000-0002-1296-2368,Case,True
3,0.5,48630,2,0000-0002-1299-2807,Case,True
3,0.5,48632,2,0000-0002-1314-894X,Case,True
3,0.5,48635,2,0000-0002-1322-0155,Case,True
3,0.5,48639,2,0000-0002-1329-2722,Case,True
3,0.5,48651,2,0000-0002-1358-6640,Case,True
3,0.5,48653,2,0000-0002-1361-8374,Case,True
3,0.5,48660,2,0000-0002-1382-9403,Case,True
3,0.5,48663,2,0000-0002-1390-8021,Case,True
3,0.5,48669,2,0000-0002-1402-894X,Case,True
3,0.5,48671,2,0000-0002-1408-2989,Case,True
3,0.5,48674,2,0000-0002-1411-5955,Case,True
3,0.5,48678,2,0000-0002-1419-7807,Case,True
3,0.5,48694,2,0000-0002-1444-6324,Case,True
3,0.5,48697,2,0000-0002-1448-9690,Case,True
3,0.5,48699,2,0000-0002-1456-0549,Case,True
3,0.5,48700,2,0000-0002-1458-2705,Case,True
3,0.5,48704,2,0000-0002-1462-6907,Case,True
3,0.5,48705,2,0000-0002-1463-6523,Case,True
3,0.5,48709,2,0000-0002-1469-2365,Case,True
3,0.5,48712,2,0000-0002-1475-5944,Case,True
3,0.5,48713,2,0000-0002-1477-9428,Case,True
3,0.5,48715,2,0000-0002-1478-8009,Case,True
3,0.5,48743,2,0000-0002-1532-8055,Case,True
3,0.5,48746,2,0000-0002-1546-1956,Case,True
3,0.5,48756,2,0000-0002-1564-164X,Case,True
3,0.5,48760,2,0000-0002-1570-9595,Case,True
3,0.5,48768,2,0000-0002-1595-0557,Case,True
3,0.5,48775,2,0000-0002-1613-6522,Case,True
3,0.5,48776,2,0000-0002-1613-8907,Case,True
3,0.5,48781,2,0000-0002-1628-9430,Case,True
3,0.5,48795,2,0000-0002-1660-2634,Case,True
3,0.5,48799,2,0000-0002-1670-5043,Case,True
3,0.5,48803,2,0000-0002-1681-5795,Case,True
3,0.5,48805,2,0000-0002-1683-2501,Case,True
3,0.5,48813,2,0000-0002-1699-4164,Case,True
3,0.5,48817,2,0000-0002-1705-9047,Case,True
3,0.5,48821,2,0000-0002-1709-2808,Case,True
3,0.5,48822,2,0000-0002-1711-6988,Case,True
3,0.5,48827,2,0000-0002-1720-9252,Case,True
3,0.5,48835,2,0000-0002-1730-4073,Case,True
3,0.5,48838,2,0000-0002-1732-2503,Case,True
3,0.5,48843,2,0000-0002-1734-5369,Case,True
3,0.5,48845,2,0000-0002-1737-6325,Case,True
3,0.5,48850,2,0000-0002-1747-2149,Case,True
3,0.5,48862,2,0000-0002-1770-5774,Case,True
3,0.5,48865,2,0000-0002-1785-8391,Case,True
3,0.5,48866,2,0000-0002-1786-4142,Case,True
3,0.5,48870,2,0000-0002-1797-6590,Case,True
3,0.5,48874,2,0000-0002-1808-8974,Case,True
3,0.5,48875,2,0000-0002-1810-1112,Case,True
3,0.5,48881,2,0000-0002-1817-0126,Case,True
3,0.5,48890,2,0000-0002-1831-3326,Case,True
3,0.5,48899,2,0000-0002-1846-9486,Case,True
3,0.5,48906,2,0000-0002-1853-8437,Case,True
3,0.5,48907,2,0000-0002-1854-3455,Case,True
3,0.5,48908,2,0000-0002-1856-6147,Case,True
3,0.5,48911,2,0000-0002-1857-8359,Case,True
3,0.5,48916,2,0000-0002-1866-736X,Case,True
3,0.5,48918,2,0000-0002-1875-5888,Case,True
3,0.5,48932,2,0000-0002-1893-9580,Case,True
3,0.5,48940,2,0000-0002-1912-2038,Case,True
3,0.5,48943,2,0000-0002-1914-8721,Case,True
3,0.5,48950,2,0000-0002-1924-6196,Case,True
3,0.5,48952,2,0000-0002-1926-110X,Case,True
3,0.5,48957,2,0000-0002-1951-7937,Case,True
3,0.5,48962,2,0000-0002-1966-1656,Case,True
3,0.5,48968,2,0000-0002-1984-7960,Case,True
3,0.5,48972,2,0000-0002-1988-8615,Case,True
3,0.5,48979,2,0000-0002-1998-7664,Case,True
3,0.5,48985,2,0000-0002-2006-0196,Case,True
3,0.5,48994,2,0000-0002-2024-303X,Case,True
3,0.5,48997,2,0000-0002-2028-1140,Case,True
3,0.5,48999,2,0000-0002-2031-7035,Case,True
3,0.5,49002,2,0000-0002-2037-9340,Case,True
3,0.5,49003,2,0000-0002-2038-3198,Case,True
3,0.5,49004,2,0000-0002-2042-0681,Case,True
3,0.5,49009,2,0000-0002-2046-4000,Case,True
3,0.5,49016,2,0000-0002-2063-2449,Case,True
3,0.5,49019,2,0000-0002-2067-1894,Case,True
3,0.5,49024,2,0000-0002-2078-5525,Case,True
3,0.5,49027,2,0000-0002-2084-6690,Case,True
3,0.5,49040,2,0000-0002-2098-8568,Case,True
3,0.5,49041,2,0000-0002-2101-2321,Case,True
3,0.5,49051,2,0000-0002-2118-3534,Case,True
3,0.5,49055,2,0000-0002-2122-130X,Case,True
3,0.5,49060,2,0000-0002-2136-3973,Case,True
3,0.5,49061,2,0000-0002-2140-5029,Case,True
3,0.5,49065,2,0000-0002-2146-052X,Case,True
3,0.5,49074,2,0000-0002-2162-7553,Case,True
3,0.5,49081,2,0000-0002-2176-3491,Case,True
3,0.5,49082,2,0000-0002-2176-8495,Case,True
3,0.5,49092,2,0000-0002-2188-1906,Case,True
3,0.5,49093,2,0000-0002-2188-6547,Case,True
3,0.5,49097,2,0000-0002-2195-1580,Case,True
3,0.5,49099,2,0000-0002-2202-4797,Case,True
3,0.5,49102,2,0000-0002-2205-2501,Case,True
3,0.5,49103,2,0000-0002-2208-8352,Case,True
3,0.5,49107,2,0000-0002-2215-5068,Case,True
3,0.5,49117,2,0000-0002-2232-7931,Case,True
3,0.5,49120,2,0000-0002-2236-3748,Case,True
3,0.5,49126,2,0000-0002-2245-6346,Case,True
3,0.5,49129,2,0000-0002-2248-1285,Case,True
3,0.5,49136,2,0000-0002-2265-6671,Case,True
3,0.5,49156,2,0000-0002-2306-3122,Case,True
3,0.5,49159,2,0000-0002-2326-651X,Case,True
3,0.5,49168,2,0000-0002-2342-2172,Case,True
3,0.5,49187,2,0000-0002-2375-3959,Case,True
3,0.5,49189,2,0000-0002-2376-7808,Case,True
3,0.5,49197,2,0000-0002-2388-1483,Case,True
3,0.5,49198,2,0000-0002-2390-3486,Case,True
3,0.5,49200,2,0000-0002-2390-6476,Case,True
3,0.5,49203,2,0000-0002-2391-9146,Case,True
3,0.5,49211,2,0000-0002-2406-280X,Case,True
3,0.5,49223,2,0000-0002-2421-8341,Case,True
3,0.5,49227,2,0000-0002-2430-8232,Case,True
3,0.5,49231,2,0000-0002-2436-8294,Case,True
3,0.5,49234,2,0000-0002-2446-0971,Case,True
3,0.5,49237,2,0000-0002-2447-6949,Case,True
3,0.5,49244,2,0000-0002-2468-6073,Case,True
3,0.5,49255,2,0000-0002-2491-4072,Case,True
3,0.5,49259,2,0000-0002-2495-0823,Case,True
3,0.5,49270,2,0000-0002-2515-8635,Case,True
3,0.5,49288,2,0000-0002-2541-0722,Case,True
3,0.5,49292,2,0000-0002-2546-9732,Case,True
3,0.5,49296,2,0000-0002-2554-7964,Case,True
3,0.5,49298,2,0000-0002-2555-6043,Case,True
3,0.5,49307,2,0000-0002-2567-0452,Case,True
3,0.5,49309,2,0000-0002-2570-0877,Case,True
3,0.5,49311,2,0000-0002-2575-8569,Case,True
3,0.5,49312,2,0000-0002-2578-1558,Case,True
3,0.5,49314,2,0000-0002-2583-8796,Case,True
3,0.5,49316,2,0000-0002-2585-6273,Case,True
3,0.5,49317,2,0000-0002-2586-613X,Case,True
3,0.5,49323,2,0000-0002-2605-6569,Case,True
3,0.5,49331,2,0000-0002-2632-2281,Case,True
3,0.5,49333,2,0000-0002-2633-5509,Case,True
3,0.5,49334,2,0000-0002-2634-6478,Case,True
3,0.5,49341,2,0000-0002-2645-9763,Case,True
3,0.5,49356,2,0000-0002-2687-5185,Case,True
3,0.5,49362,2,0000-0002-2699-3974,Case,True
3,0.5,49365,2,0000-0002-2701-9807,Case,True
3,0.5,49366,2,0000-0002-2706-6689,Case,True
3,0.5,49373,2,0000-0002-2720-7824,Case,True
3,0.5,49375,2,0000-0002-2723-1496,Case,True
3,0.5,49385,2,0000-0002-2751-7013,Case,True
3,0.5,49389,2,0000-0002-2757-6232,Case,True
3,0.5,49392,2,0000-0002-2763-3663,Case,True
3,0.5,49393,2,0000-0002-2765-742X,Case,True
3,0.5,49400,2,0000-0002-2776-6239,Case,True
3,0.5,49401,2,0000-0002-2776-9675,Case,True
3,0.5,49408,2,0000-0002-2800-3495,Case,True
3,0.5,49409,2,0000-0002-2801-6843,Case,True
3,0.5,49410,2,0000-0002-2803-6027,Case,True
3,0.5,49420,2,0000-0002-2819-9694,Case,True
3,0.5,49426,2,0000-0002-2833-8914,Case,True
3,0.5,49428,2,0000-0002-2840-6219,Case,True
3,0.5,49430,2,0000-0002-2846-3272,Case,True
3,0.5,49434,2,0000-0002-2860-3423,Case,True
3,0.5,49443,2,0000-0002-2878-8069,Case,True
3,0.5,49460,2,0000-0002-2908-0898,Case,True
3,0.5,49471,2,0000-0002-2926-4291,Case,True
3,0.5,49482,2,0000-0002-2952-5711,Case,True
3,0.5,49486,2,0000-0002-2960-0216,Case,True
3,0.5,49489,2,0000-0002-2964-0832,Case,True
3,0.5,49491,2,0000-0002-2973-8776,Case,True
3,0.5,49494,2,0000-0002-2976-6312,Case,True
3,0.5,49496,2,0000-0002-2977-323X,Case,True
3,0.5,49505,2,0000-0002-2995-8007,Case,True
3,0.5,49511,2,0000-0002-3002-0892,Case,True
3,0.5,49512,2,0000-0002-3003-4952,Case,True
3,0.5,49518,2,0000-0002-3016-2591,Case,True
3,0.5,49520,2,0000-0002-3019-0306,Case,True
3,0.5,49534,2,0000-0002-3038-7352,Case,True
3,0.5,49547,2,0000-0002-3060-6033,Case,True
3,0.5,49549,2,0000-0002-3062-424X,Case,True
3,0.5,49571,2,0000-0002-3106-4926,Case,True
3,0.5,49572,2,0000-0002-3112-0991,Case,True
3,0.5,49578,2,0000-0002-3117-8229,Case,True
3,0.5,49582,2,0000-0002-3125-3604,Case,True
3,0.5,49586,2,0000-0002-3136-9500,Case,True
3,0.5,49587,2,0000-0002-3139-3674,Case,True
3,0.5,49602,2,0000-0002-3173-8150,Case,True
3,0.5,49603,2,0000-0002-3175-7968,Case,True
3,0.5,49617,2,0000-0002-3215-021X,Case,True
3,0.5,49625,2,0000-0002-3229-5048,Case,True
3,0.5,49626,2,0000-0002-3237-3552,Case,True
3,0.5,49627,2,0000-0002-3237-7967,Case,True
3,0.5,49630,2,0000-0002-3242-1948,Case,True
3,0.5,49632,2,0000-0002-3243-671X,Case,True
3,0.5,49638,2,0000-0002-3252-1658,Case,True
3,0.5,49640,2,0000-0002-3257-0898,Case,True
3,0.5,49656,2,0000-0002-3283-0637,Case,True
3,0.5,49665,2,0000-0002-3311-0367,Case,True
3,0.5,49667,2,0000-0002-3319-9365,Case,True
3,0.5,49669,2,0000-0002-3324-674X,Case,True
3,0.5,49671,2,0000-0002-3325-8724,Case,True
3,0.5,49672,2,0000-0002-3328-9395,Case,True
3,0.5,49674,2,0000-0002-3333-5347,Case,True
3,0.5,49678,2,0000-0002-3336-9168,Case,True
3,0.5,49687,2,0000-0002-3352-341X,Case,True
3,0.5,49689,2,0000-0002-3357-6212,Case,True
3,0.5,49691,2,0000-0002-3360-9491,Case,True
3,0.5,49692,2,0000-0002-3362-2514,Case,True
3,0.5,49694,2,0000-0002-3362-5627,Case,True
3,0.5,49697,2,0000-0002-3374-5602,Case,True
3,0.5,49705,2,0000-0002-3389-5176,Case,True
3,0.5,49706,2,0000-0002-3392-4774,Case,True
3,0.5,49709,2,0000-0002-3397-0666,Case,True
3,0.5,49719,2,0000-0002-3423-3860,Case,True
3,0.5,49721,2,0000-0002-3429-3425,Case,True
3,0.5,49732,2,0000-0002-3450-4405,Case,True
3,0.5,49743,2,0000-0002-3466-5276,Case,True
3,0.5,49753,2,0000-0002-3482-1283,Case,True
3,0.5,49754,2,0000-0002-3491-499X,Case,True
3,0.5,49758,2,0000-0002-3503-2366,Case,True
3,0.5,49760,2,0000-0002-3509-425X,Case,True
3,0.5,49761,2,0000-0002-3509-4428,Case,True
3,0.5,49766,2,0000-0002-3521-1671,Case,True
3,0.5,49767,2,0000-0002-3529-1261,Case,True
3,0.5,49768,2,0000-0002-3531-4996,Case,True
3,0.5,49769,2,0000-0002-3532-9661,Case,True
3,0.5,49772,2,0000-0002-3535-0938,Case,True
3,0.5,49775,2,0000-0002-3541-2588,Case,True
3,0.5,49781,2,0000-0002-3556-0740,Case,True
3,0.5,49788,2,0000-0002-3561-8295,Case,True
3,0.5,49794,2,0000-0002-3573-9513,Case,True
3,0.5,49798,2,0000-0002-3580-7221,Case,True
3,0.5,49802,2,0000-0002-3584-5228,Case,True
3,0.5,49811,2,0000-0002-3604-9098,Case,True
3,0.5,49814,2,0000-0002-3607-9254,Case,True
3,0.5,49820,2,0000-0002-3612-1889,Case,True
3,0.5,49838,2,0000-0002-3644-5592,Case,True
3,0.5,49839,2,0000-0002-3646-1226,Case,True
3,0.5,49843,2,0000-0002-3651-0665,Case,True
3,0.5,49844,2,0000-0002-3651-8835,Case,True
3,0.5,49850,2,0000-0002-3672-6060,Case,True
3,0.5,49855,2,0000-0002-3677-3668,Case,True
3,0.5,49857,2,0000-0002-3679-6050,Case,True
3,0.5,49862,2,0000-0002-3693-285X,Case,True
3,0.5,49872,2,0000-0002-3714-2745,Case,True
3,0.5,49873,2,0000-0002-3715-1932,Case,True
3,0.5,49882,2,0000-0002-3740-9454,Case,True
3,0.5,49889,2,0000-0002-3755-8812,Case,True
3,0.5,49891,2,0000-0002-3759-8232,Case,True
3,0.5,49906,2,0000-0002-3784-9716,Case,True
3,0.5,49911,2,0000-0002-3790-8464,Case,True
3,0.5,49928,2,0000-0002-3828-3232,Case,True
3,0.5,49931,2,0000-0002-3833-6779,Case,True
3,0.5,49955,2,0000-0002-3879-7348,Case,True
3,0.5,49957,2,0000-0002-3887-0971,Case,True
3,0.5,49959,2,0000-0002-3892-5338,Case,True
3,0.5,49961,2,0000-0002-3895-5633,Case,True
3,0.5,49965,2,0000-0002-3914-5763,Case,True
3,0.5,49967,2,0000-0002-3916-004X,Case,True
3,0.5,49973,2,0000-0002-3926-9387,Case,True
3,0.5,49974,2,0000-0002-3927-0855,Case,True
3,0.5,49979,2,0000-0002-3940-2774,Case,True
3,0.5,49997,2,0000-0002-3979-1722,Case,True
3,0.5,50002,2,0000-0002-3987-6726,Case,True
3,0.5,50004,2,0000-0002-3988-7062,Case,True
3,0.5,50006,2,0000-0002-3990-6526,Case,True
3,0.5,50007,2,0000-0002-3991-9343,Case,True
3,0.5,50010,2,0000-0002-3998-7434,Case,True
3,0.5,50016,2,0000-0002-4010-2998,Case,True
3,0.5,50019,2,0000-0002-4014-3140,Case,True
3,0.5,50020,2,0000-0002-4015-3445,Case,True
3,0.5,50023,2,0000-0002-4020-3123,Case,True
3,0.5,50033,2,0000-0002-4031-3509,Case,True
3,0.5,50039,2,0000-0002-4043-9240,Case,True
3,0.5,50048,2,0000-0002-4059-2878,Case,True
3,0.5,50052,2,0000-0002-4062-880X,Case,True
3,0.5,50054,2,0000-0002-4068-1731,Case,True
3,0.5,50058,2,0000-0002-4072-7242,Case,True
3,0.5,50059,2,0000-0002-4075-8823,Case,True
3,0.5,50060,2,0000-0002-4076-1694,Case,True
3,0.5,50076,2,0000-0002-4128-122X,Case,True
3,0.5,50078,2,0000-0002-4130-177X,Case,True
3,0.5,50082,2,0000-0002-4134-9853,Case,True
3,0.5,50085,2,0000-0002-4150-2280,Case,True
3,0.5,50086,2,0000-0002-4150-6185,Case,True
3,0.5,50088,2,0000-0002-4151-2358,Case,True
3,0.5,50090,2,0000-0002-4153-5875,Case,True
3,0.5,50093,2,0000-0002-4159-3872,Case,True
3,0.5,50095,2,0000-0002-4164-8992,Case,True
3,0.5,50098,2,0000-0002-4172-0878,Case,True
3,0.5,50100,2,0000-0002-4176-7641,Case,True
3,0.5,50104,2,0000-0002-4181-4268,Case,True
3,0.5,50106,2,0000-0002-4185-9829,Case,True
3,0.5,50107,2,0000-0002-4188-9286,Case,True
3,0.5,50111,2,0000-0002-4194-517X,Case,True
3,0.5,50120,2,0000-0002-4213-7609,Case,True
3,0.5,50129,2,0000-0002-4225-5998,Case,True
3,0.5,50132,2,0000-0002-4235-7257,Case,True
3,0.5,50133,2,0000-0002-4238-4642,Case,True
3,0.5,50134,2,0000-0002-4241-1110,Case,True
3,0.5,50141,2,0000-0002-4248-9671,Case,True
3,0.5,50144,2,0000-0002-4251-614X,Case,True
3,0.5,50148,2,0000-0002-4262-2903,Case,True
3,0.5,50153,2,0000-0002-4270-0385,Case,True
3,0.5,50157,2,0000-0002-4272-8337,Case,True
3,0.5,50164,2,0000-0002-4290-7634,Case,True
3,0.5,50173,2,0000-0002-4321-2754,Case,True
3,0.5,50192,2,0000-0002-4356-694X,Case,True
3,0.5,50198,2,0000-0002-4371-6848,Case,True
3,0.5,50207,2,0000-0002-4383-3390,Case,True
3,0.5,50209,2,0000-0002-4384-6394,Case,True
3,0.5,50210,2,0000-0002-4387-4408,Case,True
3,0.5,50212,2,0000-0002-4388-2811,Case,True
3,0.5,50222,2,0000-0002-4401-4995,Case,True
3,0.5,50229,2,0000-0002-4409-4542,Case,True
3,0.5,50235,2,0000-0002-4418-1646,Case,True
3,0.5,50245,2,0000-0002-4450-8813,Case,True
3,0.5,50247,2,0000-0002-4453-0367,Case,True
3,0.5,50249,2,0000-0002-4459-4213,Case,True
